song_id,word,pos,freq,album_order,album_id,album_name,album_type,release_date,song_order,song_name,album_fixed,has_lyric,is_duplicate,song_name_fixed
386925,写,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,1.0,疯狂世界,第一张创作专辑,1.0,0.0,疯狂世界
386925,夏,t,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,1.0,疯狂世界,第一张创作专辑,1.0,0.0,疯狂世界
386925,夜晚,t,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,1.0,疯狂世界,第一张创作专辑,1.0,0.0,疯狂世界
386925,风,n,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,1.0,疯狂世界,第一张创作专辑,1.0,0.0,疯狂世界
386925,里面,f,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,1.0,疯狂世界,第一张创作专辑,1.0,0.0,疯狂世界
386925,青春,n,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,1.0,疯狂世界,第一张创作专辑,1.0,0.0,疯狂世界
386925,挽,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,1.0,疯狂世界,第一张创作专辑,1.0,0.0,疯狂世界
386925,不回,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,1.0,疯狂世界,第一张创作专辑,1.0,0.0,疯狂世界
386925,水,n,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,1.0,疯狂世界,第一张创作专辑,1.0,0.0,疯狂世界
386925,转眼,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,1.0,疯狂世界,第一张创作专辑,1.0,0.0,疯狂世界
386925,消失,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,1.0,疯狂世界,第一张创作专辑,1.0,0.0,疯狂世界
386925,指间,n,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,1.0,疯狂世界,第一张创作专辑,1.0,0.0,疯狂世界
386925,浪费,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,1.0,疯狂世界,第一张创作专辑,1.0,0.0,疯狂世界
386925,再,d,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,1.0,疯狂世界,第一张创作专辑,1.0,0.0,疯狂世界
386927,我,r,24,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,的,uj,18,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,爱,v,10,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,吻,v,7,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,那,r,6,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,抱紧,v,5,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,太,d,4,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,你,r,4,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,别,d,4,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,走,v,4,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,自己,r,4,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,明天,t,3,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,一个,m,3,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,人,n,3,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,将,d,3,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,手,n,3,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,紧握,v,3,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,向,p,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,让,v,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,这,r,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,昨天,t,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,近,a,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,远,a,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,默默,d,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,聆听,v,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,黑夜,n,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,晚风,n,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,尽,v,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,荷花,n,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,叶,nr,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,任,v,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,醉倒在,i,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,池边,s,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,等,u,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,清楚,a,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,看见,v,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,美,ns,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,月光,n,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,晒干,n,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,眼泪,n,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,脱,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,下长,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,日,m,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,假面,c,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,奔,zg,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,梦幻,n,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,疆界,n,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,南瓜,ns,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,马车,n,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,午夜,t,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,换上,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,童话,n,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,玻璃,n,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,鞋,n,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,享受,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,感觉,n,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,是,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,孤傲,a,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,蔷薇,n,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,品尝,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,滋味,n,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,纷乱,d,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,世界,n,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,不,a,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,了解,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,隐藏,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,疲倦,a,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,表达,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,狼狈,an,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,放纵,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,狂野,n,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,找寻,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,要求,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,誓言,n,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,就,d,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,算是,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,谎言,n,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,需要,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,慰藉,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,就算,c,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,已,d,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,如,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386927,潮水,n,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,2.0,拥抱,第一张创作专辑,1.0,0.0,拥抱
386929,你,r,19,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,的,uj,17,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,我,r,10,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,在,p,7,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,和,c,7,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,透露,v,5,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,是,v,4,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,深处,s,4,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,向,p,4,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,最,d,4,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,我心,n,3,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,不再,d,3,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,这,r,3,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,全,n,3,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,天下,s,3,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,完美,a,3,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,阵容,n,3,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,狂飙,n,3,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,爱意,n,3,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,突然,ad,3,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,变得,v,3,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,好,a,3,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,猛,d,3,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,此刻,r,3,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,完全,ad,3,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,被,p,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,沉默,a,2,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,不知不觉,i,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,不经意,l,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,占有,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,那,r,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,心里,s,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,爱,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,初衷,d,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,无处,d,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,可,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
386929,躲,v,1,1.0,38315.0,第一张创作专辑,录音室专辑,1999-07-07,3.0,透露,第一张创作专辑,1.0,0.0,透露
